,date,class
1073,2005-01-12,1.0
1074,2013-03-05,0.0
1075,2016-12-14,0.0
1076,2003-04-14,0.0
1077,2014-09-23,0.0
1078,2012-09-06,0.0
1079,2004-05-27,0.0
1080,2018-12-24,0.0
1081,2014-09-26,0.0
1082,2000-07-14,0.0
1083,2015-06-01,0.0
1084,2000-10-19,0.0
1085,2013-07-03,0.0
1086,2011-11-21,0.0
1087,2009-11-03,0.0
1088,2000-05-16,0.0
1089,2012-12-20,0.0
1090,2012-02-29,0.0
1091,2002-05-22,0.0
1092,2004-11-08,0.0
1093,2016-01-15,0.0
1094,2007-05-10,0.0
1095,2008-01-03,0.0
1096,2016-08-03,0.0
1097,2011-02-04,0.0
1098,2018-06-08,0.0
1099,2005-09-12,0.0
1100,2013-09-26,0.0
1101,2006-04-19,0.0
1102,2000-05-22,0.0
1103,2011-07-18,0.0
1104,2007-03-16,0.0
1105,2006-03-13,0.0
1106,2008-07-08,0.0
1107,2004-07-06,0.0
1108,2008-10-24,0.0
1109,2005-09-29,0.0
1110,2017-02-23,0.0
1111,2014-10-30,0.0
1112,2012-02-29,0.0
1113,2004-11-10,0.0
1114,2003-02-27,0.0
1115,2013-12-20,0.0
1116,2014-09-08,0.0
1117,2010-07-22,0.0
1118,2014-01-24,0.0
1119,2017-08-08,0.0
1120,2019-03-18,0.0
1121,2015-03-23,0.0
1122,2005-03-09,0.0
1123,2001-10-09,0.0
1124,2003-10-08,1.0
1125,2001-11-01,0.0
1126,2010-02-25,0.0
1127,2000-07-24,0.0
1128,2004-11-17,0.0
1129,2010-06-23,0.0
1130,2016-12-08,0.0
1131,2014-07-23,0.0
1132,2003-09-04,0.0
1133,2011-11-10,0.0
1134,2014-07-04,0.0
1135,2005-09-20,0.0
1136,2011-04-12,0.0
1137,2006-06-13,0.0
1138,2001-10-22,1.0
1139,2018-02-01,0.0
1140,2014-08-13,0.0
1141,2004-12-30,1.0
1142,2001-04-24,0.0
1143,2014-01-29,0.0
1144,2004-01-29,0.0
1145,2010-06-21,0.0
1146,2006-05-26,0.0
1147,2006-09-06,0.0
1148,2005-09-27,0.0
1149,2012-07-05,0.0
1150,2004-05-13,0.0
1151,2007-07-26,0.0
1152,2018-05-15,0.0
1153,2016-04-01,0.0
1154,2000-04-17,0.0
1155,2011-11-02,0.0
1156,2002-10-28,0.0
1157,2004-12-30,1.0
1158,2012-09-06,0.0
1159,2010-05-05,0.0
1160,2004-04-05,0.0
1161,2014-02-05,0.0
1162,2018-04-12,0.0
1163,2004-01-29,0.0
1164,2006-09-05,0.0
1165,2006-03-22,0.0
1166,2010-05-05,0.0
1167,2018-09-14,0.0
1168,2001-10-05,0.0
1169,2018-03-12,0.0
1170,2002-09-13,1.0
1171,2000-02-03,0.0
1172,2016-09-08,0.0
1173,2016-06-16,0.0
1174,2010-06-24,0.0
1175,2017-10-16,0.0
1176,2016-07-28,0.0
1177,2005-08-23,0.0
1178,2002-03-01,0.0
1179,2000-04-17,0.0
1180,2018-06-08,0.0
1181,2018-12-03,0.0
1182,2015-07-29,0.0
1183,2016-04-22,0.0
1184,2003-04-23,0.0
1185,2017-03-21,0.0
1186,2003-06-24,0.0
1187,2001-07-23,0.0
1188,2017-09-15,0.0
1189,2011-11-21,0.0
1190,2010-04-08,0.0
1191,2004-09-14,0.0
1192,2017-02-15,0.0
1193,2015-04-21,0.0
1194,2002-10-09,0.0
1195,2015-03-03,0.0
1196,2011-05-27,0.0
1197,2013-03-28,1.0
1198,2018-01-18,0.0
1199,2003-01-27,0.0
1200,2015-03-16,0.0
1201,2004-07-16,0.0
1202,2016-04-22,0.0
1203,2011-11-16,0.0
1204,2002-05-06,0.0
1205,2002-09-20,1.0
1206,2013-12-12,0.0
1207,2009-02-25,0.0
1208,2017-11-23,0.0
1209,2010-11-23,0.0
1210,2017-09-18,0.0
1211,2014-10-20,0.0
1212,2014-04-10,0.0
1213,2014-05-09,0.0
1214,2002-06-07,0.0
1215,2011-01-03,0.0
1216,2010-12-03,0.0
1217,2016-06-15,0.0
1218,2003-05-19,0.0
1219,2010-08-03,0.0
1220,2017-04-18,0.0
1221,2018-11-01,0.0
1222,2000-09-19,0.0
1223,2008-12-18,0.0
1224,2014-12-31,0.0
1225,2016-12-06,0.0
1226,2014-07-10,0.0
1227,2005-10-17,0.0
1228,2008-05-07,0.0
1229,2013-12-13,0.0
1230,2007-11-14,0.0
1231,2007-08-21,0.0
1232,2012-11-09,0.0
1233,2008-09-16,0.0
1234,2019-03-22,0.0
1235,2018-10-31,0.0
1236,2008-10-08,0.0
1237,2012-09-28,0.0
1238,2002-07-12,0.0
1239,2007-09-24,0.0
1240,2017-05-18,0.0
1241,2001-03-19,0.0
1242,2016-02-16,0.0
1243,2007-06-12,0.0
1244,2001-10-05,0.0
1245,2002-04-02,0.0
1246,2002-05-09,0.0
1247,2018-12-12,0.0
1248,2006-08-31,0.0
1249,2018-10-05,0.0
1250,2014-11-26,0.0
1251,2010-03-04,0.0
1252,2005-01-18,0.0
1253,2006-06-13,0.0
1254,2008-12-22,0.0
1255,2012-11-26,0.0
1256,2000-02-22,0.0
1257,2014-02-07,0.0
1258,2014-01-27,0.0
1259,2001-11-20,0.0
1260,2005-11-09,0.0
1261,2008-12-11,0.0
1262,2002-11-20,0.0
1263,2002-02-04,1.0
1264,2011-12-16,0.0
1265,2009-06-11,1.0
1266,2014-07-07,0.0
1267,2000-11-09,0.0
1268,2009-10-13,0.0
1269,2001-01-10,0.0
1270,2008-02-14,0.0
1271,2011-12-15,0.0
1272,2014-06-11,0.0
1273,2010-06-09,0.0
1274,2001-03-29,0.0
1275,2011-09-06,0.0
1276,2009-05-18,0.0
1277,2013-11-05,0.0
1278,2008-09-23,0.0
1279,2015-02-23,0.0
1280,2016-12-12,0.0
1281,2004-09-27,0.0
1282,2011-10-03,0.0
1283,2010-09-28,0.0
1284,2018-04-04,0.0
1285,2018-12-12,0.0
1286,2011-06-20,0.0
1287,2003-02-24,0.0
1288,2016-08-23,0.0
1289,2006-07-27,0.0
1290,2019-04-01,0.0
1291,2000-07-31,0.0
1292,2002-03-25,0.0
1293,2013-07-23,0.0
1294,2005-03-04,0.0
1295,2012-05-30,0.0
1296,2016-05-11,0.0
1297,2010-04-29,0.0
1298,2003-10-31,1.0
1299,2003-04-16,0.0
1300,2016-05-25,0.0
1301,2005-06-08,0.0
1302,2002-01-29,1.0
1303,2010-10-04,0.0
1304,2013-09-12,0.0
1305,2005-04-05,1.0
1306,2012-03-21,0.0
1307,2000-02-16,0.0
1308,2008-04-17,0.0
1309,2007-12-11,0.0
1310,2007-07-09,0.0
1311,2012-12-18,0.0
1312,2014-05-13,0.0
1313,2010-12-15,0.0
1314,2013-02-07,0.0
1315,2012-11-22,0.0
1316,2001-02-06,0.0
1317,2007-06-11,0.0
1318,2004-09-17,0.0
1319,2017-01-18,0.0
1320,2017-09-01,0.0
1321,2016-05-10,0.0
1322,2008-05-16,0.0
1323,2004-10-29,0.0
1324,2013-04-17,0.0
1325,2016-09-30,0.0
1326,2004-12-15,0.0
1327,2009-11-19,0.0
1328,2007-03-05,0.0
1329,2006-11-16,0.0
1330,2001-10-10,0.0
1331,2010-01-14,0.0
1332,2002-08-21,0.0
1333,2013-01-30,1.0
1334,2014-07-30,0.0
1335,2017-05-22,0.0
1336,2013-10-28,0.0
1337,2013-04-04,1.0
1338,2018-06-18,0.0
1339,2004-02-03,0.0
1340,2012-07-02,0.0
1341,2001-09-19,0.0
1342,2000-08-29,0.0
1343,2005-05-04,0.0
1344,2016-10-20,0.0
1345,2014-03-12,0.0
1346,2003-04-01,0.0
1347,2014-06-20,0.0
1348,2016-04-12,0.0
1349,2005-01-26,0.0
1350,2014-11-14,0.0
1351,2004-04-26,0.0
1352,2009-08-12,0.0
1353,2018-01-19,0.0
1354,2001-07-12,0.0
1355,2011-09-07,0.0
1356,2012-01-23,0.0
1357,2018-09-05,0.0
1358,2015-10-12,0.0
1359,2015-05-20,0.0
1360,2015-02-12,0.0
1361,2016-07-28,0.0
1362,2013-04-15,0.0
1363,2007-03-28,0.0
1364,2017-12-29,0.0
1365,2011-08-12,0.0
1366,2000-03-17,0.0
1367,2004-10-25,0.0
1368,2017-08-14,0.0
1369,2011-02-07,0.0
1370,2013-12-23,0.0
1371,2005-06-24,0.0
1372,2018-01-04,0.0
1373,2004-05-17,0.0
1374,2014-12-16,0.0
1375,2001-09-20,0.0
1376,2001-10-15,0.0
1377,2015-10-27,0.0
1378,2013-07-01,0.0
1379,2005-03-11,0.0
1380,2012-07-10,0.0
1381,2001-07-18,0.0
1382,2005-10-18,0.0
1383,2016-02-04,0.0
1384,2011-12-09,0.0
1385,2004-09-17,0.0
1386,2009-08-21,0.0
1387,2005-08-25,0.0
1388,2015-04-08,0.0
1389,2013-09-04,0.0
1390,2004-09-06,0.0
1391,2001-02-15,0.0
1392,2017-05-19,0.0
1393,2018-12-14,0.0
1394,2014-06-10,0.0
1395,2004-03-08,1.0
1396,2016-06-21,0.0
1397,2001-01-09,0.0
1398,2007-09-14,0.0
1399,2016-12-29,0.0
1400,2011-01-18,0.0
1401,2002-03-01,0.0
1402,2015-10-22,0.0
1403,2017-05-30,0.0
1404,2019-01-16,1.0
1405,2002-03-06,0.0
1406,2018-02-05,0.0
1407,2006-08-09,0.0
1408,2011-09-30,0.0
1409,2001-09-20,0.0
1410,2004-04-08,0.0
1411,2011-11-28,0.0
1412,2005-11-23,0.0
1413,2010-07-19,0.0
1414,2006-03-09,0.0
1415,2015-11-24,0.0
1416,2010-08-25,0.0
1417,2017-01-10,0.0
1418,2001-12-21,0.0
1419,2005-01-21,0.0
1420,2016-03-08,0.0
1421,2018-03-02,0.0
1422,2001-09-25,0.0
1423,2013-10-10,0.0
1424,2012-01-27,0.0
1425,2011-08-10,0.0
1426,2013-12-30,0.0
1427,2000-03-16,0.0
1428,2017-10-05,0.0
1429,2006-01-19,0.0
1430,2004-03-12,1.0
1431,2014-08-15,0.0
1432,2012-01-02,0.0
1433,2016-05-03,0.0
1434,2010-10-19,0.0
1435,2002-09-19,1.0
1436,2001-09-21,0.0
1437,2018-09-03,0.0
1438,2010-08-18,0.0
1439,2007-11-20,0.0
1440,2017-07-12,0.0
1441,2001-07-23,0.0
1442,2011-08-30,0.0
1443,2001-09-05,0.0
1444,2005-11-23,0.0
1445,2005-02-24,1.0
1446,2012-11-08,0.0
1447,2018-01-15,0.0
1448,2014-10-15,0.0
1449,2010-07-08,0.0
1450,2001-05-15,0.0
1451,2000-06-12,1.0
1452,2004-07-14,0.0
1453,2011-10-24,0.0
1454,2008-03-31,1.0
1455,2013-04-11,0.0
1456,2009-01-09,0.0
1457,2015-03-11,0.0
1458,2001-02-06,0.0
1459,2017-08-23,0.0
1460,2014-12-29,0.0
1461,2001-06-14,0.0
1462,2016-01-08,0.0
1463,2018-04-04,0.0
1464,2014-12-24,0.0
1465,2019-02-20,0.0
1466,2013-01-14,0.0
1467,2006-11-16,0.0
1468,2000-09-12,0.0
1469,2012-02-15,0.0
1470,2010-09-10,0.0
1471,2000-01-28,0.0
1472,2008-12-19,0.0
1473,2010-12-10,0.0
1474,2011-12-19,0.0
1475,2018-08-30,0.0
1476,2010-05-26,0.0
1477,2009-02-05,0.0
1478,2001-10-09,0.0
1479,2000-10-30,0.0
1480,2007-03-15,0.0
1481,2008-02-28,0.0
1482,2019-01-03,0.0
1483,2002-09-13,1.0
1484,2016-11-28,0.0
1485,2005-01-03,1.0
1486,2004-10-04,1.0
1487,2004-03-22,0.0
1488,2001-01-03,0.0
1489,2003-09-03,0.0
1490,2012-01-03,0.0
1491,2013-12-31,0.0
1492,2009-11-27,0.0
1493,2011-04-19,0.0
1494,2012-03-21,0.0
1495,2017-08-01,0.0
1496,2009-07-16,0.0
1497,2011-06-28,0.0
1498,2007-01-23,0.0
1499,2015-03-02,0.0
1500,2000-06-05,0.0
1501,2016-03-02,0.0
1502,2002-09-04,1.0
1503,2016-08-17,0.0
1504,2000-08-08,1.0
1505,2017-03-24,0.0
1506,2008-04-14,0.0
1507,2009-02-19,0.0
1508,2009-02-19,0.0
1509,2017-07-21,0.0
1510,2007-10-01,0.0
1511,2015-07-01,0.0
1512,2011-10-31,0.0
1513,2008-09-30,0.0
1514,2008-12-03,0.0
1515,2015-03-30,0.0
1516,2007-12-28,0.0
1517,2006-03-27,0.0
1518,2015-01-16,0.0
1519,2004-09-27,0.0
1520,2013-01-04,0.0
1521,2017-03-29,0.0
1522,2010-05-17,0.0
1523,2010-07-06,0.0
1524,2010-12-21,0.0
1525,2007-09-21,0.0
1526,2010-09-09,0.0
1527,2018-07-10,0.0
1528,2012-12-10,0.0
1529,2001-12-07,0.0
1530,2004-04-02,0.0
1531,2009-03-12,0.0
1532,2011-08-31,0.0
1533,2001-11-12,0.0
1534,2006-11-21,0.0
1535,2016-01-07,0.0
1536,2005-05-20,0.0
1537,2011-03-31,0.0
1538,2008-11-27,0.0
1539,2015-12-15,0.0
1540,2013-03-15,1.0
1541,2008-10-13,0.0
1542,2011-03-04,0.0
1543,2011-08-22,0.0
1544,2016-07-04,0.0
1545,2015-03-30,0.0
1546,2001-01-29,0.0
1547,2000-09-11,0.0
1548,2007-04-02,0.0
1549,2012-02-13,0.0
1550,2001-04-09,0.0
1551,2009-02-27,0.0
1552,2015-08-11,0.0
1553,2014-02-10,0.0
1554,2019-04-10,0.0
1555,2004-05-13,0.0
1556,2011-09-30,0.0
1557,2006-12-04,0.0
1558,2004-01-14,0.0
1559,2012-01-04,0.0
1560,2000-07-07,0.0
1561,2003-08-27,0.0
1562,2017-03-14,0.0
1563,2005-07-19,0.0
1564,2010-04-29,0.0
1565,2003-11-26,0.0
1566,2006-02-28,0.0
1567,2018-12-31,0.0
1568,2006-12-15,0.0
1569,2001-06-18,0.0
1570,2002-12-19,0.0
1571,2001-06-11,0.0
1572,2015-06-29,0.0
1573,2011-09-19,0.0
1574,2005-05-27,0.0
1575,2009-06-19,1.0
1576,2008-04-09,0.0
1577,2008-09-16,0.0
1578,2019-01-22,0.0
1579,2007-10-23,0.0
1580,2002-09-25,1.0
1581,2007-08-17,0.0
1582,2006-10-19,0.0
1583,2001-10-31,0.0
1584,2013-08-29,0.0
1585,2018-12-11,0.0
1586,2006-10-24,0.0
1587,2006-02-10,0.0
1588,2003-09-19,0.0
1589,2003-10-07,1.0
1590,2012-07-12,0.0
1591,2008-07-23,0.0
1592,2016-06-08,0.0
1593,2001-11-13,0.0
1594,2018-11-22,0.0
1595,2019-04-10,0.0
1596,2004-11-12,0.0
1597,2008-11-19,0.0
1598,2005-11-25,0.0
1599,2017-09-14,0.0
1600,2009-05-27,0.0
1601,2017-07-12,0.0
1602,2009-10-01,0.0
1603,2003-09-08,0.0
1604,2018-11-23,0.0
1605,2011-05-16,0.0
1606,2010-12-07,0.0
1607,2008-08-15,0.0
1608,2015-12-01,0.0
1609,2004-10-25,0.0
1610,2014-01-13,0.0
1611,2017-04-24,0.0
1612,2013-06-03,0.0
1613,2003-04-22,0.0
1614,2018-02-14,0.0
1615,2005-05-02,0.0
1616,2015-11-09,0.0
1617,2014-12-24,0.0
1618,2003-10-14,0.0
1619,2000-09-06,0.0
1620,2012-11-16,0.0
1621,2007-02-28,1.0
1622,2018-06-07,0.0
1623,2006-04-05,0.0
1624,2011-08-16,0.0
1625,2017-08-16,0.0
1626,2001-09-21,0.0
1627,2004-08-11,0.0
1628,2017-08-22,0.0
1629,2000-01-03,0.0
1630,2000-01-03,0.0
1631,2000-01-03,0.0
1632,2000-01-03,0.0
1633,2000-01-03,0.0
1634,2000-01-03,0.0
1635,2000-01-03,0.0
1636,2000-01-03,0.0
1637,2000-01-03,0.0
1638,2000-01-03,0.0
1639,2000-01-03,0.0
1640,2000-01-03,0.0
1641,2000-01-03,0.0
1642,2000-01-03,0.0
1643,2000-01-03,0.0
1644,2000-01-03,0.0
1645,2000-01-03,0.0
1646,2000-01-03,0.0
1647,2000-01-03,0.0
1648,2000-01-03,0.0
1649,2000-01-03,0.0
1650,2000-01-03,0.0
1651,2000-01-03,0.0
1652,2000-01-03,0.0
1653,2000-01-03,0.0
1654,2000-01-03,0.0
1655,2000-01-03,0.0
1656,2000-01-03,0.0
1657,2000-01-03,0.0
1658,2000-01-03,0.0
1659,2000-01-03,0.0
1660,2000-01-03,0.0
1661,2000-01-03,0.0
1662,2000-01-03,0.0
1663,2000-01-03,0.0
1664,2000-01-03,0.0
1665,2000-01-03,0.0
1666,2000-01-03,0.0
1667,2000-01-03,0.0
1668,2000-01-03,0.0
1669,2000-01-03,0.0
1670,2000-01-03,0.0
1671,2000-01-03,0.0
1672,2000-01-03,0.0
